# Sample flow file,,,,,
# Scenario C flow,,,,,
# To be processed using flow stress calculator (FlowStress_main.py),,,,,
# Robert Morden University of Melbourne February 2024,,,,,
date,C1,C2,C3,C4,C5
1899-03-01,69.8698,115.5072,247.5765,1521.7267,21.9701
1899-04-01,47.2306,190.0355,555.746,3120.0086,4.7614
1899-05-01,44.0009,213.3188,520.7373,6426.1627,29.4536
1899-06-01,218.7056,837.5668,1672.6882,16698.8682,1168.1236
1899-07-01,26.4791,125.8368,315.6122,3630.4753,7.6294
1899-08-01,79.4161,548.1053,883.9526,7100.7873,165.5333
1899-09-01,29.5609,185.5053,463.3977,3830.9393,173.7027
1899-10-01,70.9924,418.344,799.7783,5314.7593,45.8594
1899-11-01,50.327,255.8167,595.1624,3662.4418,16.6986
1899-12-01,8.6819,78.9199,124.4483,694.6274,0.1787
1900-01-01,15.6878,82.3399,97.0147,472.5152,0.2922
1900-02-01,2.0366,68.9564,19.8632,143.7695,0.0015
1900-03-01,231.693,248.2515,1443.3314,3550.4582,38.278
1900-04-01,102.2109,295.5487,1251.2996,5708.9619,154.3974
1900-05-01,123.2155,1018.946,2123.4509,14630.1672,180.4105
1900-06-01,225.6675,1529.1588,3020.19,14852.2554,2484.2968
1900-07-01,38.8469,871.8796,1644.5119,5819.2833,117.2418
1900-08-01,407.7466,3919.0023,9207.8415,24214.8006,6906.0162
1900-09-01,186.9767,2146.1395,5718.0772,16714.3507,2132.3013
1900-10-01,52.6732,221.0951,2116.0641,4022.4514,14.5773
1900-11-01,12.2595,89.7889,506.7336,957.2469,0.0499
1900-12-01,7.9462,92.2261,188.1209,423.1394,0.0018
1901-01-01,57.6907,170.6096,445.4894,1295.8721,2.5213
1901-02-01,6.3075,81.8732,73.1287,268.9964,0.0131
1901-03-01,58.4263,192.4429,406.4563,1329.443,0.6274
1901-04-01,145.9158,425.4232,1564.3009,6168.4988,53.9891
1901-05-01,27.8016,122.7655,325.4001,1825.4429,0.6301
1901-06-01,173.0492,393.2544,750.3297,4540.6613,49.7584
1901-07-01,41.4877,235.1978,387.6445,3377.7134,3.6414
1901-08-01,52.7955,638.2443,1113.8935,8770.2952,48.6333
1901-09-01,196.4247,561.759,1594.0234,9313.2088,255.7077
1901-10-01,146.6778,378.24,1110.4677,4432.2346,114.3492
1901-11-01,21.7723,87.7437,216.4422,821.8468,0.5885
1901-12-01,6.9345,87.6411,77.2732,332.5284,0.0331
1902-01-01,21.984,109.0762,126.4667,423.7316,0.0119
1902-02-01,6.612,84.898,76.2763,380.5287,0.052
1902-03-01,112.7973,206.2198,508.4413,2043.0859,0.7384
1902-04-01,11.8746,81.995,70.1563,355.6338,0.0038
1902-05-01,8.0396,91.2001,86.8108,374.6014,0.0022
1902-06-01,80.7793,216.4954,720.6258,2038.3434,2.5881
1902-07-01,14.2889,93.6986,212.9631,760.0799,0.1824
1902-08-01,10.5938,105.145,176.2866,677.9214,0.3947
1902-09-01,45.1642,175.3824,569.1788,2237.5243,6.392
1902-10-01,22.4638,116.9927,244.398,1061.3282,0.1614
1902-11-01,3.5448,78.3246,51.7362,264.4798,0.0007
1902-12-01,162.9355,695.7554,2157.5419,7700.269,25.843
1903-01-01,26.501,83.0034,351.6168,1243.1476,0.1383
1903-02-01,17.5373,89.742,242.2691,869.6302,0.3584
1903-03-01,62.8161,206.1604,508.3923,2744.998,11.2328
1903-04-01,118.1634,187.2795,893.767,4930.8413,27.4663
1903-05-01,36.3539,116.255,307.1821,2600.8182,0.7725
1903-06-01,69.4784,201.7383,656.7608,6989.7845,25.8957
1903-07-01,243.4501,833.4936,3204.7701,14564.3904,477.3299
1903-08-01,42.4825,109.8368,696.7855,3413.597,46.2753
1903-09-01,171.9658,1087.5234,2092.3101,11286.8903,343.4965
1903-10-01,145.4237,735.5123,1525.1658,9329.051,70.3482
1903-11-01,151.6733,417.3133,950.0387,3467.1684,28.8791
1903-12-01,56.2244,127.2788,494.5419,2237.3056,2.3518
1904-01-01,307.0756,433.802,1707.1949,10954.4217,39.5731
1904-02-01,137.9985,638.745,1574.6917,15428.9625,111.974
1904-03-01,24.0258,84.3172,307.7928,1803.903,1.919
1904-04-01,7.7854,79.2851,112.0345,590.8027,0.2526
1904-05-01,112.4518,283.5683,808.959,5385.8272,25.5971
1904-06-01,249.3089,584.974,1746.1146,9131.722,125.5838
1904-07-01,122.3325,600.8852,1676.8518,10529.8469,879.1734
1904-08-01,149.8887,398.6711,1736.4301,7798.5508,1461.1342
1904-09-01,49.8816,358.7987,927.6936,3683.7239,462.9254
1904-10-01,226.1472,769.9166,2157.1089,10731.3869,1184.0213
1904-11-01,34.5587,118.8123,452.8584,1619.3224,2.8006
1904-12-01,7.9691,80.7173,130.043,443.2696,0.005
1905-01-01,7.8734,83.4876,78.8066,386.7145,0.4423
1905-02-01,5.2551,76.6849,48.8461,257.3826,0.074
1905-03-01,1.3804,78.8694,14.4003,130.0127,0.012
1905-04-01,17.4158,94.4017,107.8714,436.927,0.0635
1905-05-01,106.4663,407.4455,1455.7632,5487.1735,11.8044
1905-06-01,68.2,157.6794,578.2238,1891.6538,3.5929
1905-07-01,351.0165,1218.1016,4031.4373,10384.838,46.0248
1905-08-01,62.3717,200.5391,970.1503,2970.3871,1.0126
